Park,Date/Time,Wait Time
Universal Studios Singapore,2023-12-05 18:25:00,9
Universal Studios Singapore,2023-12-05 18:30:00,9
Universal Studios Singapore,2023-12-05 18:35:00,9
Universal Studios Singapore,2023-12-05 18:40:00,8
Universal Studios Singapore,2023-12-05 18:45:00,8
Universal Studios Singapore,2023-12-05 18:50:00,8
Universal Studios Singapore,2023-12-05 18:55:00,8
Universal Studios Singapore,2023-12-05 19:00:00,8
Universal Studios Singapore,2023-12-05 19:05:00,8
Universal Studios Singapore,2023-12-05 19:10:00,8
Universal Studios Singapore,2023-12-05 19:15:00,8
Universal Studios Singapore,2023-12-05 19:20:00,8
Universal Studios Singapore,2023-12-05 19:25:00,8
Universal Studios Singapore,2023-12-05 19:30:00,8
Universal Studios Singapore,2023-12-05 19:35:00,8
Universal Studios Singapore,2023-12-05 19:40:00,8
Universal Studios Singapore,2023-12-05 19:45:00,8
Universal Studios Singapore,2023-12-05 19:50:00,8
Universal Studios Singapore,2023-12-05 19:55:00,8
Universal Studios Singapore,2023-12-06 10:00:00,7
Universal Studios Singapore,2023-12-06 10:05:00,7
Universal Studios Singapore,2023-12-06 10:10:00,7
Universal Studios Singapore,2023-12-06 10:15:00,7
Universal Studios Singapore,2023-12-06 10:20:00,7
Universal Studios Singapore,2023-12-06 10:25:00,7
Universal Studios Singapore,2023-12-06 10:30:00,7
Universal Studios Singapore,2023-12-06 10:35:00,7
Universal Studios Singapore,2023-12-06 10:40:00,7
Universal Studios Singapore,2023-12-06 10:45:00,7
Universal Studios Singapore,2023-12-06 10:50:00,7
Universal Studios Singapore,2023-12-06 10:55:00,7
Universal Studios Singapore,2023-12-06 11:00:00,8
Universal Studios Singapore,2023-12-06 11:05:00,8
Universal Studios Singapore,2023-12-06 11:10:00,9
Universal Studios Singapore,2023-12-06 11:15:00,9
Universal Studios Singapore,2023-12-06 11:20:00,11
Universal Studios Singapore,2023-12-06 11:25:00,11
Universal Studios Singapore,2023-12-06 11:30:00,11
Universal Studios Singapore,2023-12-06 11:35:00,11
Universal Studios Singapore,2023-12-06 11:40:00,11
Universal Studios Singapore,2023-12-06 11:45:00,12
Universal Studios Singapore,2023-12-06 11:50:00,12
Universal Studios Singapore,2023-12-06 11:55:00,12
Universal Studios Singapore,2023-12-06 12:00:00,12
Universal Studios Singapore,2023-12-06 12:05:00,12
Universal Studios Singapore,2023-12-06 12:10:00,12
Universal Studios Singapore,2023-12-06 12:15:00,12
Universal Studios Singapore,2023-12-06 12:20:00,12
Universal Studios Singapore,2023-12-06 12:25:00,12
Universal Studios Singapore,2023-12-06 12:30:00,12
Universal Studios Singapore,2023-12-06 12:35:00,13
Universal Studios Singapore,2023-12-06 12:40:00,13
Universal Studios Singapore,2023-12-06 12:45:00,14
Universal Studios Singapore,2023-12-06 12:50:00,14
Universal Studios Singapore,2023-12-06 12:55:00,14
Universal Studios Singapore,2023-12-06 13:00:00,13
Universal Studios Singapore,2023-12-06 13:05:00,12
Universal Studios Singapore,2023-12-06 13:10:00,12
Universal Studios Singapore,2023-12-06 13:15:00,10
Universal Studios Singapore,2023-12-06 13:20:00,10
Universal Studios Singapore,2023-12-06 13:25:00,10
Universal Studios Singapore,2023-12-06 13:30:00,10
Universal Studios Singapore,2023-12-06 13:35:00,10
Universal Studios Singapore,2023-12-06 13:40:00,10
Universal Studios Singapore,2023-12-06 13:45:00,10
Universal Studios Singapore,2023-12-06 13:50:00,10
Universal Studios Singapore,2023-12-06 13:55:00,10
Universal Studios Singapore,2023-12-06 14:00:00,10
Universal Studios Singapore,2023-12-06 14:05:00,10
Universal Studios Singapore,2023-12-06 14:10:00,10
Universal Studios Singapore,2023-12-06 14:15:00,10
Universal Studios Singapore,2023-12-06 14:20:00,10
Universal Studios Singapore,2023-12-06 14:25:00,10
Universal Studios Singapore,2023-12-06 14:30:00,10
Universal Studios Singapore,2023-12-06 14:35:00,10
Universal Studios Singapore,2023-12-06 14:40:00,10
Universal Studios Singapore,2023-12-06 14:45:00,10
Universal Studios Singapore,2023-12-06 14:50:00,10
Universal Studios Singapore,2023-12-06 14:55:00,10
Universal Studios Singapore,2023-12-06 15:00:00,10
Universal Studios Singapore,2023-12-06 15:05:00,10
Universal Studios Singapore,2023-12-06 15:10:00,10
Universal Studios Singapore,2023-12-06 15:15:00,10
Universal Studios Singapore,2023-12-06 15:20:00,10
Universal Studios Singapore,2023-12-06 15:25:00,10
Universal Studios Singapore,2023-12-06 15:30:00,10
Universal Studios Singapore,2023-12-06 15:35:00,10
Universal Studios Singapore,2023-12-06 15:40:00,10
Universal Studios Singapore,2023-12-06 15:45:00,10
Universal Studios Singapore,2023-12-06 15:50:00,10
Universal Studios Singapore,2023-12-06 15:55:00,10
Universal Studios Singapore,2023-12-06 16:00:00,10
Universal Studios Singapore,2023-12-06 16:05:00,10
Universal Studios Singapore,2023-12-06 16:10:00,10
Universal Studios Singapore,2023-12-06 16:15:00,10
Universal Studios Singapore,2023-12-06 16:20:00,10
Universal Studios Singapore,2023-12-06 16:25:00,10
Universal Studios Singapore,2023-12-06 16:30:00,11
Universal Studios Singapore,2023-12-06 16:35:00,11
Universal Studios Singapore,2023-12-06 16:40:00,12
Universal Studios Singapore,2023-12-06 16:45:00,12
Universal Studios Singapore,2023-12-06 16:50:00,14
Universal Studios Singapore,2023-12-06 16:55:00,14
Universal Studios Singapore,2023-12-06 17:00:00,13
Universal Studios Singapore,2023-12-06 17:05:00,13
Universal Studios Singapore,2023-12-06 17:10:00,14
Universal Studios Singapore,2023-12-06 17:15:00,14
Universal Studios Singapore,2023-12-06 17:20:00,14
Universal Studios Singapore,2023-12-06 17:25:00,14
Universal Studios Singapore,2023-12-06 17:30:00,14
Universal Studios Singapore,2023-12-06 17:35:00,13
Universal Studios Singapore,2023-12-06 17:40:00,12
Universal Studios Singapore,2023-12-06 17:45:00,11
Universal Studios Singapore,2023-12-06 17:50:00,10
Universal Studios Singapore,2023-12-06 17:55:00,10
Universal Studios Singapore,2023-12-06 18:00:00,10
Universal Studios Singapore,2023-12-06 18:05:00,10
Universal Studios Singapore,2023-12-06 18:10:00,8
Universal Studios Singapore,2023-12-06 18:15:00,8
Universal Studios Singapore,2023-12-06 18:20:00,8
Universal Studios Singapore,2023-12-06 18:25:00,9
Universal Studios Singapore,2023-12-06 18:30:00,9
Universal Studios Singapore,2023-12-06 18:35:00,9
Universal Studios Singapore,2023-12-06 18:40:00,9
Universal Studios Singapore,2023-12-06 18:45:00,9
Universal Studios Singapore,2023-12-06 18:50:00,9
Universal Studios Singapore,2023-12-06 18:55:00,9
Universal Studios Singapore,2023-12-06 19:00:00,8
Universal Studios Singapore,2023-12-06 19:05:00,9
Universal Studios Singapore,2023-12-06 19:10:00,8
Universal Studios Singapore,2023-12-06 19:15:00,8
Universal Studios Singapore,2023-12-06 19:20:00,8
Universal Studios Singapore,2023-12-06 19:25:00,8
Universal Studios Singapore,2023-12-06 19:30:00,8
Universal Studios Singapore,2023-12-06 19:35:00,8
Universal Studios Singapore,2023-12-06 19:40:00,8
Universal Studios Singapore,2023-12-06 19:45:00,8
Universal Studios Singapore,2023-12-06 19:50:00,8
Universal Studios Singapore,2023-12-06 19:55:00,8
Universal Studios Singapore,2023-12-07 10:00:00,7
Universal Studios Singapore,2023-12-07 10:05:00,7
Universal Studios Singapore,2023-12-07 10:10:00,7
Universal Studios Singapore,2023-12-07 10:15:00,7
Universal Studios Singapore,2023-12-07 10:20:00,7
Universal Studios Singapore,2023-12-07 10:25:00,7
Universal Studios Singapore,2023-12-07 10:30:00,7
Universal Studios Singapore,2023-12-07 10:35:00,7
Universal Studios Singapore,2023-12-07 10:40:00,8
Universal Studios Singapore,2023-12-07 10:45:00,8
Universal Studios Singapore,2023-12-07 10:50:00,9
Universal Studios Singapore,2023-12-07 10:55:00,10
Universal Studios Singapore,2023-12-07 11:00:00,10
Universal Studios Singapore,2023-12-07 11:05:00,10
Universal Studios Singapore,2023-12-07 11:10:00,11
Universal Studios Singapore,2023-12-07 11:15:00,12
Universal Studios Singapore,2023-12-07 11:20:00,12
Universal Studios Singapore,2023-12-07 11:25:00,12
Universal Studios Singapore,2023-12-07 11:30:00,12
Universal Studios Singapore,2023-12-07 11:35:00,12
Universal Studios Singapore,2023-12-07 11:40:00,13
Universal Studios Singapore,2023-12-07 11:45:00,14
Universal Studios Singapore,2023-12-07 11:50:00,14
Universal Studios Singapore,2023-12-07 11:55:00,14
Universal Studios Singapore,2023-12-07 12:00:00,14
Universal Studios Singapore,2023-12-07 12:05:00,14
Universal Studios Singapore,2023-12-07 12:10:00,14
Universal Studios Singapore,2023-12-07 12:15:00,14
Universal Studios Singapore,2023-12-07 12:20:00,14
Universal Studios Singapore,2023-12-07 12:25:00,14
Universal Studios Singapore,2023-12-07 12:30:00,14
Universal Studios Singapore,2023-12-07 12:35:00,16
Universal Studios Singapore,2023-12-07 12:40:00,16
Universal Studios Singapore,2023-12-07 12:45:00,17
Universal Studios Singapore,2023-12-07 12:50:00,15
Universal Studios Singapore,2023-12-07 12:55:00,16
Universal Studios Singapore,2023-12-07 13:00:00,16
Universal Studios Singapore,2023-12-07 13:05:00,16
Universal Studios Singapore,2023-12-07 13:25:00,17
Universal Studios Singapore,2023-12-07 13:30:00,16
Universal Studios Singapore,2023-12-07 13:35:00,15
Universal Studios Singapore,2023-12-07 13:40:00,15
Universal Studios Singapore,2023-12-07 13:45:00,15
Universal Studios Singapore,2023-12-07 13:50:00,13
Universal Studios Singapore,2023-12-07 13:55:00,14
Universal Studios Singapore,2023-12-07 14:00:00,14
Universal Studios Singapore,2023-12-07 14:05:00,15
Universal Studios Singapore,2023-12-07 14:10:00,16
Universal Studios Singapore,2023-12-07 14:15:00,17
Universal Studios Singapore,2023-12-07 14:20:00,17
Universal Studios Singapore,2023-12-07 14:25:00,17
Universal Studios Singapore,2023-12-07 14:30:00,17
Universal Studios Singapore,2023-12-07 14:35:00,17
Universal Studios Singapore,2023-12-07 14:40:00,17
Universal Studios Singapore,2023-12-07 14:45:00,17
Universal Studios Singapore,2023-12-07 14:50:00,14
Universal Studios Singapore,2023-12-07 14:55:00,14
Universal Studios Singapore,2023-12-07 15:00:00,14
Universal Studios Singapore,2023-12-07 15:05:00,14
Universal Studios Singapore,2023-12-07 15:10:00,14
Universal Studios Singapore,2023-12-07 15:15:00,14
Universal Studios Singapore,2023-12-07 15:20:00,14
Universal Studios Singapore,2023-12-07 15:25:00,14
Universal Studios Singapore,2023-12-07 15:30:00,14
Universal Studios Singapore,2023-12-07 15:35:00,14
Universal Studios Singapore,2023-12-07 15:40:00,14
Universal Studios Singapore,2023-12-07 15:45:00,14
Universal Studios Singapore,2023-12-07 15:50:00,14
Universal Studios Singapore,2023-12-07 15:55:00,14
Universal Studios Singapore,2023-12-07 16:00:00,14
Universal Studios Singapore,2023-12-07 16:05:00,14
Universal Studios Singapore,2023-12-07 16:10:00,14
Universal Studios Singapore,2023-12-07 16:15:00,14
Universal Studios Singapore,2023-12-07 16:20:00,14
Universal Studios Singapore,2023-12-07 16:25:00,14
Universal Studios Singapore,2023-12-07 16:30:00,14
Universal Studios Singapore,2023-12-07 16:35:00,14
Universal Studios Singapore,2023-12-07 16:40:00,14
Universal Studios Singapore,2023-12-07 16:45:00,14
Universal Studios Singapore,2023-12-07 16:50:00,14
Universal Studios Singapore,2023-12-07 16:55:00,14
Universal Studios Singapore,2023-12-07 17:00:00,12
Universal Studios Singapore,2023-12-07 17:05:00,13
Universal Studios Singapore,2023-12-07 17:10:00,13
Universal Studios Singapore,2023-12-07 17:15:00,13
Universal Studios Singapore,2023-12-07 17:20:00,14
Universal Studios Singapore,2023-12-07 17:25:00,15
Universal Studios Singapore,2023-12-07 17:30:00,15
Universal Studios Singapore,2023-12-07 17:35:00,14
Universal Studios Singapore,2023-12-07 17:40:00,14
Universal Studios Singapore,2023-12-07 17:45:00,13
Universal Studios Singapore,2023-12-07 17:50:00,12
Universal Studios Singapore,2023-12-07 17:55:00,13
Universal Studios Singapore,2023-12-07 18:00:00,10
Universal Studios Singapore,2023-12-07 18:05:00,11
Universal Studios Singapore,2023-12-07 18:10:00,10
Universal Studios Singapore,2023-12-07 18:15:00,10
Universal Studios Singapore,2023-12-07 18:20:00,10
Universal Studios Singapore,2023-12-07 18:25:00,10
Universal Studios Singapore,2023-12-07 18:30:00,10
Universal Studios Singapore,2023-12-07 18:35:00,10
Universal Studios Singapore,2023-12-07 18:40:00,10
Universal Studios Singapore,2023-12-07 18:45:00,10
Universal Studios Singapore,2023-12-07 18:50:00,10
Universal Studios Singapore,2023-12-07 18:55:00,10
Universal Studios Singapore,2023-12-07 19:00:00,10
Universal Studios Singapore,2023-12-07 19:05:00,10
Universal Studios Singapore,2023-12-07 19:10:00,10
Universal Studios Singapore,2023-12-07 19:15:00,10
Universal Studios Singapore,2023-12-07 19:20:00,10
Universal Studios Singapore,2023-12-07 19:25:00,10
Universal Studios Singapore,2023-12-07 19:30:00,10
Universal Studios Singapore,2023-12-07 19:35:00,10
Universal Studios Singapore,2023-12-07 19:40:00,10
Universal Studios Singapore,2023-12-07 19:45:00,10
Universal Studios Singapore,2023-12-07 19:50:00,10
Universal Studios Singapore,2023-12-07 19:55:00,10
Universal Studios Singapore,2023-12-08 10:00:00,7
Universal Studios Singapore,2023-12-08 10:05:00,7
Universal Studios Singapore,2023-12-08 10:10:00,8
Universal Studios Singapore,2023-12-08 10:15:00,9
Universal Studios Singapore,2023-12-08 10:20:00,11
Universal Studios Singapore,2023-12-08 10:25:00,16
Universal Studios Singapore,2023-12-08 10:30:00,16
Universal Studios Singapore,2023-12-08 10:35:00,16
Universal Studios Singapore,2023-12-08 10:40:00,16
Universal Studios Singapore,2023-12-08 10:45:00,17
Universal Studios Singapore,2023-12-08 10:50:00,17
Universal Studios Singapore,2023-12-08 10:55:00,18
Universal Studios Singapore,2023-12-08 11:00:00,18
Universal Studios Singapore,2023-12-08 11:05:00,18
Universal Studios Singapore,2023-12-08 11:10:00,18
Universal Studios Singapore,2023-12-08 11:15:00,22
Universal Studios Singapore,2023-12-08 11:20:00,23
Universal Studios Singapore,2023-12-08 11:25:00,23
Universal Studios Singapore,2023-12-08 11:30:00,26
Universal Studios Singapore,2023-12-08 11:35:00,26
Universal Studios Singapore,2023-12-08 11:40:00,27
Universal Studios Singapore,2023-12-08 11:45:00,31
Universal Studios Singapore,2023-12-08 11:50:00,34
Universal Studios Singapore,2023-12-08 11:55:00,37
Universal Studios Singapore,2023-12-08 12:00:00,35
Universal Studios Singapore,2023-12-08 12:05:00,35
Universal Studios Singapore,2023-12-08 12:10:00,33
Universal Studios Singapore,2023-12-08 12:15:00,33
Universal Studios Singapore,2023-12-08 12:20:00,33
Universal Studios Singapore,2023-12-08 12:25:00,33
Universal Studios Singapore,2023-12-08 12:30:00,31
Universal Studios Singapore,2023-12-08 12:35:00,31
Universal Studios Singapore,2023-12-08 12:40:00,33
Universal Studios Singapore,2023-12-08 12:45:00,31
Universal Studios Singapore,2023-12-08 12:50:00,31
Universal Studios Singapore,2023-12-08 12:55:00,30
Universal Studios Singapore,2023-12-08 13:00:00,30
Universal Studios Singapore,2023-12-08 13:05:00,30
Universal Studios Singapore,2023-12-08 13:10:00,30
Universal Studios Singapore,2023-12-08 13:15:00,30
Universal Studios Singapore,2023-12-08 13:20:00,30
Universal Studios Singapore,2023-12-08 13:25:00,23
Universal Studios Singapore,2023-12-08 13:30:00,23
Universal Studios Singapore,2023-12-08 13:35:00,24
Universal Studios Singapore,2023-12-08 13:40:00,23
Universal Studios Singapore,2023-12-08 13:45:00,24
Universal Studios Singapore,2023-12-08 13:50:00,24
Universal Studios Singapore,2023-12-08 13:55:00,28
Universal Studios Singapore,2023-12-08 14:00:00,28
Universal Studios Singapore,2023-12-08 14:05:00,28
Universal Studios Singapore,2023-12-08 14:10:00,26
Universal Studios Singapore,2023-12-08 14:15:00,26
Universal Studios Singapore,2023-12-08 14:20:00,27
Universal Studios Singapore,2023-12-08 14:25:00,27
Universal Studios Singapore,2023-12-08 14:30:00,27
Universal Studios Singapore,2023-12-08 14:35:00,24
Universal Studios Singapore,2023-12-08 14:40:00,25
Universal Studios Singapore,2023-12-08 14:45:00,25
Universal Studios Singapore,2023-12-08 14:50:00,25
Universal Studios Singapore,2023-12-08 14:55:00,24
Universal Studios Singapore,2023-12-08 15:00:00,25
Universal Studios Singapore,2023-12-08 15:05:00,25
Universal Studios Singapore,2023-12-08 15:15:00,24
Universal Studios Singapore,2023-12-08 15:20:00,24
Universal Studios Singapore,2023-12-08 15:25:00,25
Universal Studios Singapore,2023-12-08 15:30:00,25
Universal Studios Singapore,2023-12-08 15:35:00,25
Universal Studios Singapore,2023-12-08 15:40:00,24
Universal Studios Singapore,2023-12-08 15:45:00,24
Universal Studios Singapore,2023-12-08 15:50:00,24
Universal Studios Singapore,2023-12-08 15:55:00,26
Universal Studios Singapore,2023-12-08 16:00:00,26
Universal Studios Singapore,2023-12-08 16:05:00,26
Universal Studios Singapore,2023-12-08 16:10:00,26
Universal Studios Singapore,2023-12-08 16:15:00,25
Universal Studios Singapore,2023-12-08 16:20:00,26
Universal Studios Singapore,2023-12-08 16:25:00,26
Universal Studios Singapore,2023-12-08 16:30:00,26
Universal Studios Singapore,2023-12-08 16:35:00,26
Universal Studios Singapore,2023-12-08 16:40:00,26
Universal Studios Singapore,2023-12-08 16:45:00,23
Universal Studios Singapore,2023-12-08 16:50:00,21
Universal Studios Singapore,2023-12-08 16:55:00,21
Universal Studios Singapore,2023-12-08 17:00:00,21
Universal Studios Singapore,2023-12-08 17:05:00,21
Universal Studios Singapore,2023-12-08 17:10:00,20
Universal Studios Singapore,2023-12-08 17:15:00,20
Universal Studios Singapore,2023-12-08 17:20:00,17
Universal Studios Singapore,2023-12-08 17:25:00,17
Universal Studios Singapore,2023-12-08 17:30:00,17
Universal Studios Singapore,2023-12-08 17:35:00,17
Universal Studios Singapore,2023-12-08 17:40:00,17
Universal Studios Singapore,2023-12-08 17:45:00,17
Universal Studios Singapore,2023-12-08 17:50:00,17
Universal Studios Singapore,2023-12-08 17:55:00,17
Universal Studios Singapore,2023-12-08 18:00:00,17
Universal Studios Singapore,2023-12-08 18:05:00,17
Universal Studios Singapore,2023-12-08 18:10:00,17
Universal Studios Singapore,2023-12-08 18:15:00,17
Universal Studios Singapore,2023-12-08 18:20:00,17
Universal Studios Singapore,2023-12-08 18:25:00,17
Universal Studios Singapore,2023-12-08 18:30:00,17
Universal Studios Singapore,2023-12-08 18:35:00,17
Universal Studios Singapore,2023-12-08 18:40:00,17
Universal Studios Singapore,2023-12-08 18:45:00,17
Universal Studios Singapore,2023-12-08 18:50:00,17
Universal Studios Singapore,2023-12-08 18:55:00,17
Universal Studios Singapore,2023-12-08 19:00:00,17
Universal Studios Singapore,2023-12-08 19:05:00,17
Universal Studios Singapore,2023-12-08 19:10:00,17
Universal Studios Singapore,2023-12-08 19:15:00,17
Universal Studios Singapore,2023-12-08 19:20:00,17
Universal Studios Singapore,2023-12-08 19:25:00,17
Universal Studios Singapore,2023-12-08 19:30:00,17
Universal Studios Singapore,2023-12-08 19:35:00,17
Universal Studios Singapore,2023-12-08 19:40:00,17
Universal Studios Singapore,2023-12-08 19:45:00,17
Universal Studios Singapore,2023-12-08 19:50:00,17
Universal Studios Singapore,2023-12-08 19:55:00,17
Universal Studios Singapore,2023-12-09 10:00:00,7
Universal Studios Singapore,2023-12-09 10:05:00,7
Universal Studios Singapore,2023-12-09 10:10:00,6
Universal Studios Singapore,2023-12-09 10:15:00,6
Universal Studios Singapore,2023-12-09 10:20:00,6
Universal Studios Singapore,2023-12-09 10:25:00,8
Universal Studios Singapore,2023-12-09 10:30:00,9
Universal Studios Singapore,2023-12-09 10:35:00,10
Universal Studios Singapore,2023-12-09 10:40:00,12
Universal Studios Singapore,2023-12-09 10:45:00,12
Universal Studios Singapore,2023-12-09 10:50:00,12
Universal Studios Singapore,2023-12-09 10:55:00,13
Universal Studios Singapore,2023-12-09 11:00:00,15
Universal Studios Singapore,2023-12-09 11:05:00,15
Universal Studios Singapore,2023-12-09 11:10:00,15
Universal Studios Singapore,2023-12-09 11:15:00,16
Universal Studios Singapore,2023-12-09 11:20:00,16
Universal Studios Singapore,2023-12-09 11:25:00,19
Universal Studios Singapore,2023-12-09 11:30:00,19
Universal Studios Singapore,2023-12-09 11:35:00,19
Universal Studios Singapore,2023-12-09 11:40:00,21
Universal Studios Singapore,2023-12-09 11:45:00,21
Universal Studios Singapore,2023-12-09 11:50:00,21
Universal Studios Singapore,2023-12-09 11:55:00,21
Universal Studios Singapore,2023-12-09 12:00:00,23
Universal Studios Singapore,2023-12-09 12:05:00,23
Universal Studios Singapore,2023-12-09 12:10:00,23
Universal Studios Singapore,2023-12-09 12:15:00,24
Universal Studios Singapore,2023-12-09 12:20:00,25
Universal Studios Singapore,2023-12-09 12:25:00,25
Universal Studios Singapore,2023-12-09 12:30:00,25
Universal Studios Singapore,2023-12-09 12:35:00,22
Universal Studios Singapore,2023-12-09 12:40:00,22
Universal Studios Singapore,2023-12-09 12:45:00,23
Universal Studios Singapore,2023-12-09 12:50:00,20
Universal Studios Singapore,2023-12-09 12:55:00,20
Universal Studios Singapore,2023-12-09 13:00:00,20
Universal Studios Singapore,2023-12-09 13:05:00,20
Universal Studios Singapore,2023-12-09 13:10:00,20
Universal Studios Singapore,2023-12-09 13:15:00,18
Universal Studios Singapore,2023-12-09 13:20:00,17
Universal Studios Singapore,2023-12-09 13:25:00,18
Universal Studios Singapore,2023-12-09 13:30:00,18
Universal Studios Singapore,2023-12-09 13:35:00,20
Universal Studios Singapore,2023-12-09 13:40:00,19
Universal Studios Singapore,2023-12-09 13:45:00,19
Universal Studios Singapore,2023-12-09 13:50:00,22
Universal Studios Singapore,2023-12-09 13:55:00,22
Universal Studios Singapore,2023-12-09 14:00:00,22
Universal Studios Singapore,2023-12-09 14:05:00,21
Universal Studios Singapore,2023-12-09 14:10:00,21
Universal Studios Singapore,2023-12-09 14:15:00,20
Universal Studios Singapore,2023-12-09 14:20:00,20
Universal Studios Singapore,2023-12-09 14:25:00,20
Universal Studios Singapore,2023-12-09 14:30:00,20
Universal Studios Singapore,2023-12-09 14:35:00,23
Universal Studios Singapore,2023-12-09 14:40:00,23
Universal Studios Singapore,2023-12-09 14:45:00,23
Universal Studios Singapore,2023-12-09 14:50:00,23
Universal Studios Singapore,2023-12-09 14:55:00,23
Universal Studios Singapore,2023-12-09 15:00:00,20
Universal Studios Singapore,2023-12-09 15:05:00,20
Universal Studios Singapore,2023-12-09 15:10:00,20
Universal Studios Singapore,2023-12-09 15:15:00,20
Universal Studios Singapore,2023-12-09 15:20:00,20
Universal Studios Singapore,2023-12-09 15:25:00,18
Universal Studios Singapore,2023-12-09 15:30:00,18
Universal Studios Singapore,2023-12-09 15:35:00,18
Universal Studios Singapore,2023-12-09 15:40:00,18
Universal Studios Singapore,2023-12-09 15:45:00,18
Universal Studios Singapore,2023-12-09 15:55:00,17
Universal Studios Singapore,2023-12-09 16:00:00,17
Universal Studios Singapore,2023-12-09 16:05:00,18
Universal Studios Singapore,2023-12-09 16:10:00,18
Universal Studios Singapore,2023-12-09 16:15:00,18
Universal Studios Singapore,2023-12-09 16:20:00,18
Universal Studios Singapore,2023-12-09 16:25:00,18
Universal Studios Singapore,2023-12-09 16:30:00,18
Universal Studios Singapore,2023-12-09 16:35:00,16
Universal Studios Singapore,2023-12-09 16:40:00,15
Universal Studios Singapore,2023-12-09 16:45:00,15
Universal Studios Singapore,2023-12-09 16:50:00,15
Universal Studios Singapore,2023-12-09 16:55:00,15
Universal Studios Singapore,2023-12-09 17:00:00,14
Universal Studios Singapore,2023-12-09 17:05:00,14
Universal Studios Singapore,2023-12-09 17:10:00,14
Universal Studios Singapore,2023-12-09 17:15:00,14
Universal Studios Singapore,2023-12-09 17:20:00,14
Universal Studios Singapore,2023-12-09 17:25:00,13
Universal Studios Singapore,2023-12-09 17:30:00,10
Universal Studios Singapore,2023-12-09 17:35:00,10
Universal Studios Singapore,2023-12-09 17:40:00,9
Universal Studios Singapore,2023-12-09 17:45:00,9
Universal Studios Singapore,2023-12-09 17:50:00,8
Universal Studios Singapore,2023-12-09 17:55:00,8
Universal Studios Singapore,2023-12-09 18:00:00,8
Universal Studios Singapore,2023-12-09 18:05:00,8
Universal Studios Singapore,2023-12-09 18:10:00,8
Universal Studios Singapore,2023-12-09 18:15:00,8
Universal Studios Singapore,2023-12-09 18:20:00,8
Universal Studios Singapore,2023-12-09 18:25:00,8
Universal Studios Singapore,2023-12-09 18:30:00,8
Universal Studios Singapore,2023-12-09 18:35:00,8
Universal Studios Singapore,2023-12-09 18:40:00,8
Universal Studios Singapore,2023-12-09 18:45:00,8
Universal Studios Singapore,2023-12-09 18:50:00,8
Universal Studios Singapore,2023-12-09 18:55:00,8
Universal Studios Singapore,2023-12-09 19:00:00,8
Universal Studios Singapore,2023-12-09 19:05:00,8
Universal Studios Singapore,2023-12-09 19:10:00,8
Universal Studios Singapore,2023-12-09 19:15:00,8
Universal Studios Singapore,2023-12-09 19:20:00,8
Universal Studios Singapore,2023-12-09 19:25:00,8
Universal Studios Singapore,2023-12-09 19:30:00,8
Universal Studios Singapore,2023-12-09 19:35:00,8
Universal Studios Singapore,2023-12-09 19:40:00,8
Universal Studios Singapore,2023-12-09 19:45:00,8
Universal Studios Singapore,2023-12-09 19:50:00,8
Universal Studios Singapore,2023-12-09 19:55:00,8
Universal Studios Singapore,2023-12-10 10:00:00,7
Universal Studios Singapore,2023-12-10 10:05:00,7
Universal Studios Singapore,2023-12-10 10:10:00,7
Universal Studios Singapore,2023-12-10 10:15:00,7
Universal Studios Singapore,2023-12-10 10:20:00,7
Universal Studios Singapore,2023-12-10 10:25:00,7
Universal Studios Singapore,2023-12-10 10:30:00,7
Universal Studios Singapore,2023-12-10 10:35:00,7
Universal Studios Singapore,2023-12-10 10:40:00,9
Universal Studios Singapore,2023-12-10 10:45:00,9
Universal Studios Singapore,2023-12-10 10:50:00,9
Universal Studios Singapore,2023-12-10 10:55:00,11
Universal Studios Singapore,2023-12-10 11:00:00,11
Universal Studios Singapore,2023-12-10 11:05:00,11
Universal Studios Singapore,2023-12-10 11:10:00,11
Universal Studios Singapore,2023-12-10 11:15:00,11
Universal Studios Singapore,2023-12-10 11:20:00,11
Universal Studios Singapore,2023-12-10 11:25:00,11
Universal Studios Singapore,2023-12-10 11:30:00,13
Universal Studios Singapore,2023-12-10 11:35:00,13
Universal Studios Singapore,2023-12-10 11:40:00,13
Universal Studios Singapore,2023-12-10 11:45:00,13
Universal Studios Singapore,2023-12-10 11:50:00,11
Universal Studios Singapore,2023-12-10 11:55:00,11
Universal Studios Singapore,2023-12-10 12:00:00,12
Universal Studios Singapore,2023-12-10 12:05:00,12
Universal Studios Singapore,2023-12-10 12:10:00,12
Universal Studios Singapore,2023-12-10 12:15:00,12
Universal Studios Singapore,2023-12-10 12:20:00,12
Universal Studios Singapore,2023-12-10 12:25:00,12
Universal Studios Singapore,2023-12-10 12:30:00,12
Universal Studios Singapore,2023-12-10 12:35:00,14
Universal Studios Singapore,2023-12-10 12:40:00,14
Universal Studios Singapore,2023-12-10 12:45:00,14
Universal Studios Singapore,2023-12-10 12:50:00,14
Universal Studios Singapore,2023-12-10 12:55:00,14
Universal Studios Singapore,2023-12-10 13:00:00,14
Universal Studios Singapore,2023-12-10 13:05:00,14
Universal Studios Singapore,2023-12-10 13:10:00,13
Universal Studios Singapore,2023-12-10 13:15:00,14
Universal Studios Singapore,2023-12-10 13:20:00,14
Universal Studios Singapore,2023-12-10 13:25:00,12
Universal Studios Singapore,2023-12-10 13:30:00,14
